ModuleLicenseId|ModuleId|LicenseId|IsActive|DateCreated|DateUpdated|UserId|UpdatedUserId|ModuleType
10440|113|468|False|2019-12-04 20:11:44.117000000|2020-08-10 21:10:55.140000000|263|263|1
10441|113|649|False|2019-12-04 20:13:20.347000000|2020-08-13 20:41:08.060000000|263|263|1
10442|0|649|False|2019-12-04 20:13:20.347000000|2020-08-13 20:41:08.060000000|263|263|2
10443|113|174|False|2019-12-04 20:14:07.377000000|2020-08-22 00:21:34.923000000|263|539|1
10444|113|174|False|2019-12-05 08:45:54.660000000|2020-08-22 00:21:34.923000000|338|539|1
10445|114|761|False|2019-12-05 10:21:39.193000000|2020-05-29 17:21:17.347000000|502|502|1
10446|114|761|False|2019-12-05 10:23:55.443000000|2020-05-29 17:21:17.347000000|267|502|1
10447|114|761|False|2019-12-05 10:23:56.377000000|2020-05-29 17:21:17.347000000|267|502|1
10448|114|761|False|2019-12-05 10:27:20.983000000|2020-05-29 17:21:17.347000000|502|502|1
10449|113|104|False|2019-12-05 10:55:06.810000000|2020-07-23 11:22:14.230000000|470|310|1
10450|4096|104|False|2019-12-05 10:55:06.813000000|2020-07-23 11:22:14.230000000|470|310|2
10451|115|676|False|2019-12-05 12:29:43.680000000|2020-01-22 20:06:39.160000000|338|289|1
10452|0|676|False|2019-12-05 12:29:43.680000000|2020-01-22 20:06:39.160000000|338|289|2
10453|113|762|False|2019-12-05 12:35:39.337000000|2020-03-03 15:56:59.827000000|265|470|1
10454|113|763|False|2019-12-05 12:40:53.433000000|2020-03-03 15:54:37.397000000|265|470|1
10455|128|763|False|2019-12-05 12:40:53.433000000|2020-03-03 15:54:37.397000000|265|470|3
10456|115|594|False|2019-12-05 12:41:15.897000000|2020-08-11 11:49:30.660000000|261|261|1
10457|4|594|False|2019-12-05 12:41:15.897000000|2020-08-11 11:49:30.660000000|261|261|2
10458|115|116|False|2019-12-05 12:41:37.310000000|2020-08-27 13:05:39.820000000|263|310|1
10459|0|116|False|2019-12-05 12:41:37.310000000|2020-08-27 13:05:39.820000000|263|310|2
10460|113|51|False|2019-12-05 12:43:27.120000000|2020-03-21 11:47:18.413000000|338|273|1
10461|113|762|False|2019-12-05 12:59:12.503000000|2020-03-03 15:56:59.827000000|265|470|1
10462|115|116|False|2019-12-05 13:01:03.300000000|2020-08-27 13:05:39.820000000|263|310|1
10463|0|116|False|2019-12-05 13:01:03.300000000|2020-08-27 13:05:39.820000000|263|310|2
10464|115|116|False|2019-12-05 13:01:04.850000000|2020-08-27 13:05:39.820000000|539|310|1
10465|0|116|False|2019-12-05 13:01:04.850000000|2020-08-27 13:05:39.820000000|539|310|2
10466|115|116|False|2019-12-05 13:04:33.390000000|2020-08-27 13:05:39.820000000|263|310|1
10467|0|116|False|2019-12-05 13:04:33.390000000|2020-08-27 13:05:39.820000000|263|310|2
10468|49|420|False|2019-12-05 13:04:33.407000000|2020-07-24 17:23:54.390000000|470|470|2
10469|115|116|False|2019-12-05 13:05:43.627000000|2020-08-27 13:05:39.820000000|263|310|1
10470|0|116|False|2019-12-05 13:05:43.627000000|2020-08-27 13:05:39.820000000|263|310|2
10471|113|649|False|2019-12-05 13:06:29.330000000|2020-08-13 20:41:08.060000000|284|263|1
10472|0|649|False|2019-12-05 13:06:29.330000000|2020-08-13 20:41:08.060000000|284|263|2
10473|115|337|False|2019-12-05 13:07:08.630000000|2020-08-18 10:13:32.440000000|284|261|1
10474|8|337|False|2019-12-05 13:07:08.630000000|2020-08-18 10:13:32.440000000|284|261|2
10475|49|751|False|2019-12-05 13:07:30.367000000|2020-08-04 19:21:04.950000000|284|263|2
10476|113|654|False|2019-12-05 13:08:42.633000000|2020-08-10 15:22:09|284|284|1
10477|4096|654|False|2019-12-05 13:08:42.637000000|2020-08-10 15:22:09|284|284|2
10478|128|654|False|2019-12-05 13:08:42.637000000|2020-08-10 15:22:09|284|284|3
10479|113|208|True|2019-12-05 13:21:04.370000000||275||1
10480|113|404|False|2019-12-05 13:21:16.437000000|2020-08-01 18:07:03.850000000|261|263|1
10481|115|116|False|2019-12-05 13:27:03.980000000|2020-08-27 13:05:39.820000000|289|310|1
10482|0|116|False|2019-12-05 13:27:03.980000000|2020-08-27 13:05:39.820000000|289|310|2
10483|1024|291|False|2019-12-05 13:42:08.813000000|2020-08-27 13:59:02.033000000|261|263|3
10484|0|291|False|2019-12-05 13:42:08.817000000|2020-08-27 13:59:02.033000000|261|263|2
10485|115|291|False|2019-12-05 13:42:08.817000000|2020-08-27 13:59:02.033000000|261|263|1
10486|65536|291|False|2019-12-05 13:42:08.817000000|2020-08-27 13:59:02.033000000|261|263|3
10487|16384|291|False|2019-12-05 13:42:08.817000000|2020-08-27 13:59:02.033000000|261|263|3
10488|128|291|False|2019-12-05 13:42:08.817000000|2020-08-27 13:59:02.033000000|261|263|3
10489|1024|291|False|2019-12-05 13:42:52.720000000|2020-08-27 13:59:02.033000000|261|263|3
10490|0|291|False|2019-12-05 13:42:52.723000000|2020-08-27 13:59:02.033000000|261|263|2
10491|115|291|False|2019-12-05 13:42:52.723000000|2020-08-27 13:59:02.033000000|261|263|1
10492|65536|291|False|2019-12-05 13:42:52.723000000|2020-08-27 13:59:02.033000000|261|263|3
10493|16384|291|False|2019-12-05 13:42:52.723000000|2020-08-27 13:59:02.033000000|261|263|3
10494|128|291|False|2019-12-05 13:42:52.723000000|2020-08-27 13:59:02.033000000|261|263|3
10495|1024|291|False|2019-12-05 13:43:13.870000000|2020-08-27 13:59:02.033000000|261|263|3
10496|0|291|False|2019-12-05 13:43:13.870000000|2020-08-27 13:59:02.033000000|261|263|2
10497|115|291|False|2019-12-05 13:43:13.870000000|2020-08-27 13:59:02.033000000|261|263|1
10498|65536|291|False|2019-12-05 13:43:13.870000000|2020-08-27 13:59:02.033000000|261|263|3
10499|16384|291|False|2019-12-05 13:43:13.870000000|2020-08-27 13:59:02.033000000|261|263|3
10500|128|291|False|2019-12-05 13:43:13.870000000|2020-08-27 13:59:02.033000000|261|263|3
10501|1024|291|False|2019-12-05 13:43:38.757000000|2020-08-27 13:59:02.033000000|261|263|3
10502|0|291|False|2019-12-05 13:43:38.757000000|2020-08-27 13:59:02.033000000|261|263|2
10503|115|291|False|2019-12-05 13:43:38.757000000|2020-08-27 13:59:02.033000000|261|263|1
10504|65536|291|False|2019-12-05 13:43:38.757000000|2020-08-27 13:59:02.033000000|261|263|3
10505|16384|291|False|2019-12-05 13:43:38.760000000|2020-08-27 13:59:02.033000000|261|263|3
10506|128|291|False|2019-12-05 13:43:38.760000000|2020-08-27 13:59:02.033000000|261|263|3
10507|1024|291|False|2019-12-05 13:44:04.030000000|2020-08-27 13:59:02.033000000|261|263|3
10508|0|291|False|2019-12-05 13:44:04.030000000|2020-08-27 13:59:02.033000000|261|263|2
10509|115|291|False|2019-12-05 13:44:04.030000000|2020-08-27 13:59:02.033000000|261|263|1
10510|65536|291|False|2019-12-05 13:44:04.030000000|2020-08-27 13:59:02.033000000|261|263|3
10511|16384|291|False|2019-12-05 13:44:04.030000000|2020-08-27 13:59:02.033000000|261|263|3
10512|128|291|False|2019-12-05 13:44:04.030000000|2020-08-27 13:59:02.033000000|261|263|3
10513|1024|291|False|2019-12-05 13:44:18.227000000|2020-08-27 13:59:02.033000000|261|263|3
10514|0|291|False|2019-12-05 13:44:18.227000000|2020-08-27 13:59:02.033000000|261|263|2
10515|115|291|False|2019-12-05 13:44:18.227000000|2020-08-27 13:59:02.033000000|261|263|1
10516|65536|291|False|2019-12-05 13:44:18.227000000|2020-08-27 13:59:02.033000000|261|263|3
10517|16384|291|False|2019-12-05 13:44:18.227000000|2020-08-27 13:59:02.033000000|261|263|3
10518|128|291|False|2019-12-05 13:44:18.227000000|2020-08-27 13:59:02.033000000|261|263|3
10519|113|513|False|2019-12-05 13:46:59.053000000|2020-08-06 18:11:30.077000000|263|539|1
10520|4096|513|False|2019-12-05 13:46:59.053000000|2020-08-06 18:11:30.077000000|263|539|2
10521|115|399|False|2019-12-05 14:42:33.960000000|2020-08-27 14:43:18.063000000|261|310|1
10522|0|399|False|2019-12-05 14:42:33.960000000|2020-08-27 14:43:18.063000000|261|310|2
10523|65536|399|False|2019-12-05 14:42:33.960000000|2020-08-27 14:43:18.063000000|261|310|3
10524|113|631|False|2019-12-05 14:42:43.223000000|2020-07-06 15:33:12.990000000|470|470|1
10525|0|631|False|2019-12-05 14:42:43.223000000|2020-07-06 15:33:12.990000000|470|470|2
10526|113|691|False|2019-12-05 14:57:34.580000000|2020-07-16 16:58:14.473000000|263|284|1
10527|0|691|False|2019-12-05 14:57:34.580000000|2020-07-16 16:58:14.473000000|263|284|2
10528|49|354|False|2019-12-05 15:19:39.820000000|2020-06-12 10:16:41.740000000|310|310|2
10529|113|181|False|2019-12-05 15:37:27.520000000|2020-08-13 12:10:45.353000000|539|261|1
10530|115|337|False|2019-12-05 15:52:18.933000000|2020-08-18 10:13:32.440000000|310|261|1
10531|8|337|False|2019-12-05 15:52:18.933000000|2020-08-18 10:13:32.440000000|310|261|2
10532|113|691|False|2019-12-05 16:23:32.830000000|2020-07-16 16:58:14.473000000|263|284|1
10533|0|691|False|2019-12-05 16:23:32.830000000|2020-07-16 16:58:14.473000000|263|284|2
10534|49|683|False|2019-12-05 16:37:20.913000000|2020-08-24 19:55:07.927000000|263|560|2
10535|113|649|False|2019-12-05 16:43:27.510000000|2020-08-13 20:41:08.060000000|310|263|1
10536|0|649|False|2019-12-05 16:43:27.510000000|2020-08-13 20:41:08.060000000|310|263|2
10537|113|725|False|2019-12-05 16:44:01.070000000|2020-08-24 18:41:17.947000000|310|263|1
10538|0|725|False|2019-12-05 16:44:01.070000000|2020-08-24 18:41:17.947000000|310|263|2
10539|49|683|False|2019-12-05 17:03:11.233000000|2020-08-24 19:55:07.927000000|263|560|2
10540|113|691|False|2019-12-05 17:30:36.637000000|2020-07-16 16:58:14.473000000|263|284|1
10541|0|691|False|2019-12-05 17:30:36.637000000|2020-07-16 16:58:14.473000000|263|284|2
10542|113|691|False|2019-12-05 17:47:19.067000000|2020-07-16 16:58:14.473000000|310|284|1
10543|0|691|False|2019-12-05 17:47:19.067000000|2020-07-16 16:58:14.473000000|310|284|2
10544|1024|291|False|2019-12-05 18:12:27.097000000|2020-08-27 13:59:02.033000000|261|263|3
10545|0|291|False|2019-12-05 18:12:27.097000000|2020-08-27 13:59:02.033000000|261|263|2
10546|115|291|False|2019-12-05 18:12:27.097000000|2020-08-27 13:59:02.033000000|261|263|1
10547|65536|291|False|2019-12-05 18:12:27.100000000|2020-08-27 13:59:02.033000000|261|263|3
10548|16384|291|False|2019-12-05 18:12:27.100000000|2020-08-27 13:59:02.033000000|261|263|3
10549|128|291|False|2019-12-05 18:12:27.100000000|2020-08-27 13:59:02.033000000|261|263|3
10550|49|683|False|2019-12-05 18:14:50.087000000|2020-08-24 19:55:07.927000000|261|560|2
10551|115|607|False|2019-12-05 18:16:21.533000000|2020-08-12 21:05:28.610000000|263|263|1
10552|0|607|False|2019-12-05 18:16:21.533000000|2020-08-12 21:05:28.610000000|263|263|2
10553|115|607|False|2019-12-05 18:41:03.483000000|2020-08-12 21:05:28.610000000|263|263|1
10554|0|607|False|2019-12-05 18:41:03.483000000|2020-08-12 21:05:28.610000000|263|263|2
10555|0|658|False|2019-12-05 18:45:24.023000000|2020-07-24 12:13:27.903000000|261|560|2
10556|115|658|False|2019-12-05 18:45:24.023000000|2020-07-24 12:13:27.903000000|261|560|1
10557|0|658|False|2019-12-05 18:49:54.770000000|2020-07-24 12:13:27.903000000|261|560|2
10558|115|658|False|2019-12-05 18:49:54.770000000|2020-07-24 12:13:27.903000000|261|560|1
10559|113|679|False|2019-12-05 19:03:57.667000000|2020-08-26 12:12:19.863000000|263|261|1
10560|0|679|False|2019-12-05 19:03:57.670000000|2020-08-26 12:12:19.863000000|263|261|2
10561|113|492|False|2019-12-05 19:10:06.350000000|2020-08-05 22:54:56.893000000|263|253|1
10562|49|354|False|2019-12-05 19:40:08.910000000|2020-06-12 10:16:41.740000000|263|310|2
10563|1024|291|False|2019-12-05 19:42:36.913000000|2020-08-27 13:59:02.033000000|0|263|3
10564|0|291|False|2019-12-05 19:42:36.917000000|2020-08-27 13:59:02.033000000|0|263|2
10565|115|291|False|2019-12-05 19:42:36.920000000|2020-08-27 13:59:02.033000000|0|263|1
10566|65536|291|False|2019-12-05 19:42:36.920000000|2020-08-27 13:59:02.033000000|0|263|3
10567|16384|291|False|2019-12-05 19:42:36.920000000|2020-08-27 13:59:02.033000000|0|263|3
10568|128|291|False|2019-12-05 19:42:36.920000000|2020-08-27 13:59:02.033000000|0|263|3
10569|1024|291|False|2019-12-05 19:42:44.217000000|2020-08-27 13:59:02.033000000|263|263|3
10570|0|291|False|2019-12-05 19:42:44.217000000|2020-08-27 13:59:02.033000000|263|263|2
10571|115|291|False|2019-12-05 19:42:44.217000000|2020-08-27 13:59:02.033000000|263|263|1
10572|65536|291|False|2019-12-05 19:42:44.217000000|2020-08-27 13:59:02.033000000|263|263|3
10573|16384|291|False|2019-12-05 19:42:44.217000000|2020-08-27 13:59:02.033000000|263|263|3
10574|128|291|False|2019-12-05 19:42:44.217000000|2020-08-27 13:59:02.033000000|263|263|3
10575|113|691|False|2019-12-05 20:01:11.410000000|2020-07-16 16:58:14.473000000|289|284|1
10576|0|691|False|2019-12-05 20:01:11.410000000|2020-07-16 16:58:14.473000000|289|284|2
10577|113|750|False|2019-12-06 10:17:34.990000000|2020-06-16 13:20:54.523000000|310|279|1
10578|0|750|False|2019-12-06 10:17:34.990000000|2020-06-16 13:20:54.523000000|310|279|2
10579|113|764|False|2019-12-06 10:23:02.660000000|2020-06-01 20:20:36.843000000|289|263|1
10580|113|765|True|2019-12-06 10:23:05.170000000||0||1
10581|115|756|False|2019-12-06 10:33:58.160000000|2020-06-12 10:26:51.887000000|0|265|1
10582|65536|756|False|2019-12-06 10:33:58.160000000|2020-06-12 10:26:51.887000000|0|265|3
10583|4096|756|False|2019-12-06 10:33:58.160000000|2020-06-12 10:26:51.887000000|0|265|2
10584|115|756|False|2019-12-06 10:34:07.920000000|2020-06-12 10:26:51.887000000|275|265|1
10585|65536|756|False|2019-12-06 10:34:07.923000000|2020-06-12 10:26:51.887000000|275|265|3
10586|4096|756|False|2019-12-06 10:34:07.923000000|2020-06-12 10:26:51.887000000|275|265|2
10587|113|766|False|2019-12-06 11:07:43.363000000|2020-07-30 17:13:40.977000000|369|560|1
10588|0|766|False|2019-12-06 11:07:43.363000000|2020-07-30 17:13:40.977000000|369|560|2
10589|49|535|False|2019-12-06 11:18:50.973000000|2020-01-29 17:45:32.927000000|310|539|2
10590|115|756|False|2019-12-06 11:34:42.687000000|2020-06-12 10:26:51.887000000|470|265|1
10591|65536|756|False|2019-12-06 11:34:42.687000000|2020-06-12 10:26:51.887000000|470|265|3
10592|4096|756|False|2019-12-06 11:34:42.687000000|2020-06-12 10:26:51.887000000|470|265|2
10593|49|535|False|2019-12-06 11:44:18.990000000|2020-01-29 17:45:32.927000000|310|539|2
10594|114|470|False|2019-12-06 11:47:53.747000000|2020-03-11 17:35:15.340000000|289|284|1
10595|65536|470|False|2019-12-06 11:47:53.747000000|2020-03-11 17:35:15.340000000|289|284|3
10596|2048|470|False|2019-12-06 11:47:53.747000000|2020-03-11 17:35:15.340000000|289|284|2
10597|0|767|False|2019-12-06 12:04:11.890000000|2020-07-21 19:53:11.613000000|289|263|2
10598|113|767|False|2019-12-06 12:04:11.890000000|2020-07-21 19:53:11.613000000|289|263|1
10599|0|767|False|2019-12-06 12:40:46.073000000|2020-07-21 19:53:11.613000000|289|263|2
10600|113|767|False|2019-12-06 12:40:46.073000000|2020-07-21 19:53:11.613000000|289|263|1
10601|0|767|False|2019-12-06 12:51:24.520000000|2020-07-21 19:53:11.613000000|289|263|2
10602|113|767|False|2019-12-06 12:51:24.520000000|2020-07-21 19:53:11.613000000|289|263|1
10603|113|625|False|2019-12-06 12:54:48.777000000|2020-08-05 19:48:48.707000000|289|263|1
10604|4|625|False|2019-12-06 12:54:48.780000000|2020-08-05 19:48:48.707000000|289|263|2
10605|113|329|False|2019-12-06 13:16:35.670000000|2020-06-25 20:13:30.640000000|284|263|1
10606|113|241|False|2019-12-06 13:17:10.823000000|2020-06-24 17:01:00.030000000|284|284|1
10607|115|337|False|2019-12-06 13:17:36.227000000|2020-08-18 10:13:32.440000000|284|261|1
10608|8|337|False|2019-12-06 13:17:36.227000000|2020-08-18 10:13:32.440000000|284|261|2
10609|113|691|False|2019-12-06 13:41:38.483000000|2020-07-16 16:58:14.473000000|261|284|1
10610|0|691|False|2019-12-06 13:41:38.483000000|2020-07-16 16:58:14.473000000|261|284|2
10611|115|399|False|2019-12-06 14:36:52.833000000|2020-08-27 14:43:18.063000000|310|310|1
10612|0|399|False|2019-12-06 14:36:52.833000000|2020-08-27 14:43:18.063000000|310|310|2
10613|65536|399|False|2019-12-06 14:36:52.833000000|2020-08-27 14:43:18.063000000|310|310|3
10614|113|621|False|2019-12-06 14:37:31.073000000|2020-08-18 18:23:18.920000000|470|263|1
10615|113|625|False|2019-12-06 14:41:53.907000000|2020-08-05 19:48:48.707000000|263|263|1
10616|4|625|False|2019-12-06 14:41:53.907000000|2020-08-05 19:48:48.707000000|263|263|2
10617|115|618|False|2019-12-06 15:47:41.740000000|2020-06-11 14:00:09.523000000|539|279|1
10618|0|618|False|2019-12-06 15:47:41.740000000|2020-06-11 14:00:09.523000000|539|279|2
10619|115|4|False|2019-12-06 15:53:27.467000000|2019-12-06 18:53:48.413000000|310|261|1
10620|115|244|False|2019-12-06 16:20:17.333000000|2020-08-11 19:27:50.010000000|263|539|1
10621|1024|244|False|2019-12-06 16:20:17.333000000|2020-08-11 19:27:50.010000000|263|539|3
10622|115|768|False|2019-12-06 16:23:24.310000000|2020-07-20 17:59:39.950000000|289|0|1
10623|4|768|False|2019-12-06 16:23:24.310000000|2020-07-20 17:59:39.950000000|289|0|2
10624|65536|768|False|2019-12-06 16:23:24.313000000|2020-07-20 17:59:39.950000000|289|0|3
10625|114|769|False|2019-12-06 17:11:49.160000000|2020-03-09 13:39:28.660000000|369|263|1
10626|114|769|False|2019-12-06 17:12:16.173000000|2020-03-09 13:39:28.660000000|369|263|1
10627|115|607|False|2019-12-06 17:32:49.130000000|2020-08-12 21:05:28.610000000|284|263|1
10628|0|607|False|2019-12-06 17:32:49.130000000|2020-08-12 21:05:28.610000000|284|263|2
10629|115|361|False|2019-12-06 17:49:26.610000000|2020-08-03 10:07:08.773000000|289|261|1
10630|1024|361|False|2019-12-06 17:49:26.610000000|2020-08-03 10:07:08.773000000|289|261|3
10631|49|535|False|2019-12-06 17:53:49.337000000|2020-01-29 17:45:32.927000000|284|539|2
10632|115|768|False|2019-12-06 17:59:41.040000000|2020-07-20 17:59:39.950000000|539|0|1
10633|4|768|False|2019-12-06 17:59:41.040000000|2020-07-20 17:59:39.950000000|539|0|2
10634|65536|768|False|2019-12-06 17:59:41.040000000|2020-07-20 17:59:39.950000000|539|0|3
10635|4096|305|False|2019-12-06 18:00:52.223000000|2020-07-02 14:53:39.363000000|470|289|2
10636|115|305|False|2019-12-06 18:00:52.227000000|2020-07-02 14:53:39.363000000|470|289|1
10637|113|764|False|2019-12-06 18:16:31.803000000|2020-06-01 20:20:36.843000000|289|263|1
10638|113|764|False|2019-12-06 18:19:46.120000000|2020-06-01 20:20:36.843000000|289|263|1
10639|1024|291|False|2019-12-06 18:21:11.917000000|2020-08-27 13:59:02.033000000|261|263|3
10640|0|291|False|2019-12-06 18:21:11.917000000|2020-08-27 13:59:02.033000000|261|263|2
10641|115|291|False|2019-12-06 18:21:11.917000000|2020-08-27 13:59:02.033000000|261|263|1
10642|65536|291|False|2019-12-06 18:21:11.917000000|2020-08-27 13:59:02.033000000|261|263|3
10643|16384|291|False|2019-12-06 18:21:11.917000000|2020-08-27 13:59:02.033000000|261|263|3
10644|128|291|False|2019-12-06 18:21:11.917000000|2020-08-27 13:59:02.033000000|261|263|3
10645|0|770|False|2019-12-06 18:23:35.497000000|2020-05-28 18:26:46.617000000|0|263|2
10646|114|770|False|2019-12-06 18:23:35.497000000|2020-05-28 18:26:46.617000000|0|263|1
10647|65536|770|False|2019-12-06 18:23:35.497000000|2020-05-28 18:26:46.617000000|0|263|3
10648|0|771|True|2019-12-06 18:23:36.347000000||263||2
10649|114|771|True|2019-12-06 18:23:36.347000000||263||1
10650|65536|771|True|2019-12-06 18:23:36.347000000||263||3
10651|4|560|False|2019-12-06 18:23:58.060000000|2020-08-27 00:16:35.073000000|261|539|2
10652|113|560|False|2019-12-06 18:23:58.060000000|2020-08-27 00:16:35.073000000|261|539|1
10653|113|764|False|2019-12-06 18:27:51.383000000|2020-06-01 20:20:36.843000000|289|263|1
10654|49|535|False|2019-12-06 18:43:54.083000000|2020-01-29 17:45:32.927000000|539|539|2
10655|0|770|False|2019-12-06 18:46:53.287000000|2020-05-28 18:26:46.617000000|263|263|2
10656|114|770|False|2019-12-06 18:46:53.290000000|2020-05-28 18:26:46.617000000|263|263|1
10657|65536|770|False|2019-12-06 18:46:53.290000000|2020-05-28 18:26:46.617000000|263|263|3
10658|115|4|True|2019-12-06 18:53:48.423000000||261||1
10659|113|331|False|2019-12-06 19:09:43.190000000|2020-06-22 19:37:07.583000000|539|263|1
10660|1024|331|False|2019-12-06 19:09:43.190000000|2020-06-22 19:37:07.583000000|539|263|3
10661|0|770|False|2019-12-06 19:55:18.497000000|2020-05-28 18:26:46.617000000|263|263|2
10662|114|770|False|2019-12-06 19:55:18.497000000|2020-05-28 18:26:46.617000000|263|263|1
10663|65536|770|False|2019-12-06 19:55:18.497000000|2020-05-28 18:26:46.617000000|263|263|3
10664|114|562|False|2019-12-06 19:56:31.120000000|2020-07-21 19:46:47.753000000|263|560|1
10665|0|658|False|2019-12-06 19:57:02.920000000|2020-07-24 12:13:27.903000000|263|560|2
10666|115|658|False|2019-12-06 19:57:02.920000000|2020-07-24 12:13:27.903000000|263|560|1
10667|49|354|False|2019-12-06 19:57:29.340000000|2020-06-12 10:16:41.740000000|263|310|2
10668|113|649|False|2019-12-06 20:00:05.950000000|2020-08-13 20:41:08.060000000|289|263|1
10669|0|649|False|2019-12-06 20:00:05.950000000|2020-08-13 20:41:08.060000000|289|263|2
10670|115|700|False|2019-12-06 20:11:25.447000000|2020-02-17 11:31:50.507000000|263|470|1
10671|0|700|False|2019-12-06 20:11:25.447000000|2020-02-17 11:31:50.507000000|263|470|2
10672|113|404|False|2019-12-07 10:22:18.613000000|2020-08-01 18:07:03.850000000|470|263|1
10673|115|772|False|2019-12-07 11:30:52.140000000|2020-05-29 18:59:53.267000000|0|275|1
10674|0|772|False|2019-12-07 11:30:52.143000000|2020-05-29 18:59:53.267000000|0|275|2
10675|115|773|True|2019-12-07 11:30:55.310000000||275||1
10676|0|773|True|2019-12-07 11:30:55.310000000||275||2
10677|115|772|False|2019-12-07 11:31:23.830000000|2020-05-29 18:59:53.267000000|275|275|1
10678|0|772|False|2019-12-07 11:31:23.830000000|2020-05-29 18:59:53.267000000|275|275|2
10679|0|658|False|2019-12-07 13:22:08.600000000|2020-07-24 12:13:27.903000000|539|560|2
10680|115|658|False|2019-12-07 13:22:08.600000000|2020-07-24 12:13:27.903000000|539|560|1
10681|113|774|False|2019-12-07 13:40:06.663000000|2020-03-13 16:04:12.387000000|266|310|1
10682|1024|774|False|2019-12-07 13:40:06.667000000|2020-03-13 16:04:12.387000000|266|310|3
10683|115|244|False|2019-12-07 14:00:32.850000000|2020-08-11 19:27:50.010000000|310|539|1
10684|1024|244|False|2019-12-07 14:00:32.850000000|2020-08-11 19:27:50.010000000|310|539|3
10685|113|774|False|2019-12-07 14:02:23.927000000|2020-03-13 16:04:12.387000000|263|310|1
10686|1024|774|False|2019-12-07 14:02:23.930000000|2020-03-13 16:04:12.387000000|263|310|3
10687|115|244|False|2019-12-07 14:50:42.890000000|2020-08-11 19:27:50.010000000|310|539|1
10688|1024|244|False|2019-12-07 14:50:42.890000000|2020-08-11 19:27:50.010000000|310|539|3
10689|113|749|False|2019-12-07 15:04:26.227000000|2020-06-25 10:34:15.650000000|470|261|1
10690|0|749|False|2019-12-07 15:04:26.227000000|2020-06-25 10:34:15.650000000|470|261|2
10691|113|774|False|2019-12-07 15:18:55.700000000|2020-03-13 16:04:12.387000000|0|310|1
10692|1024|774|False|2019-12-07 15:18:55.700000000|2020-03-13 16:04:12.387000000|0|310|3
10693|113|774|False|2019-12-07 15:19:00.457000000|2020-03-13 16:04:12.387000000|263|310|1
10694|1024|774|False|2019-12-07 15:19:00.457000000|2020-03-13 16:04:12.387000000|263|310|3
10695|113|695|False|2019-12-07 17:33:19.337000000|2019-12-13 16:36:28.097000000|539|539|1
10696|113|695|False|2019-12-07 17:57:36.777000000|2019-12-13 16:36:28.097000000|539|539|1
10697|113|706|False|2019-12-07 19:25:21.137000000|2020-08-18 10:44:15.640000000|263|261|1
10698|4|706|False|2019-12-07 19:25:21.137000000|2020-08-18 10:44:15.640000000|263|261|2
10699|113|641|False|2019-12-07 19:27:01.683000000|2020-08-24 17:30:42.463000000|263|261|1
10700|113|649|False|2019-12-07 19:29:50.330000000|2020-08-13 20:41:08.060000000|263|263|1
10701|0|649|False|2019-12-07 19:29:50.330000000|2020-08-13 20:41:08.060000000|263|263|2
10702|113|641|False|2019-12-07 20:04:38.530000000|2020-08-24 17:30:42.463000000|263|261|1
10703|113|641|False|2019-12-07 20:04:54.367000000|2020-08-24 17:30:42.463000000|263|261|1
10704|113|649|False|2019-12-08 18:59:01.420000000|2020-08-13 20:41:08.060000000|275|263|1
10705|0|649|False|2019-12-08 18:59:01.420000000|2020-08-13 20:41:08.060000000|275|263|2
10706|115|538|False|2019-12-09 10:12:16.067000000|2020-07-23 19:28:57.147000000|310|539|1
10707|113|299|False|2019-12-09 10:23:25.577000000|2020-04-21 13:56:54.200000000|310|338|1
10708|0|299|False|2019-12-09 10:23:25.577000000|2020-04-21 13:56:54.200000000|310|338|2
10709|113|332|False|2019-12-09 10:52:25.957000000|2020-08-24 20:34:33.963000000|261|263|1
10710|1024|332|False|2019-12-09 10:52:25.960000000|2020-08-24 20:34:33.963000000|261|263|3
10711|113|331|False|2019-12-09 10:52:42.500000000|2020-06-22 19:37:07.583000000|261|263|1
10712|1024|331|False|2019-12-09 10:52:42.500000000|2020-06-22 19:37:07.583000000|261|263|3
10713|113|331|False|2019-12-09 10:52:56.937000000|2020-06-22 19:37:07.583000000|261|263|1
10714|1024|331|False|2019-12-09 10:52:56.937000000|2020-06-22 19:37:07.583000000|261|263|3
10715|113|332|False|2019-12-09 10:53:05.823000000|2020-08-24 20:34:33.963000000|261|263|1
10716|1024|332|False|2019-12-09 10:53:05.823000000|2020-08-24 20:34:33.963000000|261|263|3
10717|115|297|False|2019-12-09 11:58:28.183000000|2020-02-19 12:58:07.600000000|310|539|1
10718|0|297|False|2019-12-09 11:58:28.183000000|2020-02-19 12:58:07.600000000|310|539|2
10719|49|616|False|2019-12-09 12:10:21.080000000|2020-06-01 10:16:58.977000000|470|310|2
10720|115|756|False|2019-12-09 12:17:31.663000000|2020-06-12 10:26:51.887000000|263|265|1
10721|65536|756|False|2019-12-09 12:17:31.663000000|2020-06-12 10:26:51.887000000|263|265|3
10722|4096|756|False|2019-12-09 12:17:31.663000000|2020-06-12 10:26:51.887000000|263|265|2
10723|115|462|False|2019-12-09 12:26:29.307000000|2020-02-19 12:02:57.930000000|470|279|1
10724|2048|462|False|2019-12-09 12:26:29.307000000|2020-02-19 12:02:57.930000000|470|279|2
10725|115|756|False|2019-12-09 12:40:13.983000000|2020-06-12 10:26:51.887000000|263|265|1
